"","condition","k","k.label","delta","delta.label","qrpEnv","qrp.label","selProp","selProp.label","tau","tau.label","method","meanEst","ME","RMSE","MAD","perc2.5","perc97.5","coverage","consisZero"
"462",234,30,"k = 30",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","3PSM",0.464101340985555,-0.0358986590144446,0.0806967472958688,0.0588458799080096,0.291092794599248,0.57441673966732,0.973,0.023
"463",235,60,"k = 60",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","reMA",0.516964399661051,0.0169643996610512,0.0308813824317918,0.024728394160766,0.465274858950936,0.567957474626121,0.914,0
"464",235,60,"k = 60",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","TF",0.51340846715542,0.0134084671554201,0.0349491188716655,0.0277430872260406,0.443605490732576,0.574251647112249,0.878,0
"465",235,60,"k = 60",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PET.lm",0.110726664469668,-0.389273335530332,0.523987756451718,0.427378037831969,-0.661743811306091,0.757480633428762,0.686,0.854
"466",235,60,"k = 60",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PEESE.lm",0.291256659061669,-0.208743340938331,0.278361804928856,0.228167110645641,-0.123802773050117,0.630253364347141,0.683,0.481
"467",235,60,"k = 60",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PETPEESE.lm",0.118184999578959,-0.381815000421041,0.489378941366745,0.40296219500262,-0.486073631622421,0.633175991969367,0.686,0.879
"468",235,60,"k = 60",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
"469",235,60,"k = 60",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
"470",235,60,"k = 60",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve",0.51144313461538,0.0114431346153805,0.057053532773137,0.0279803583846063,0.455635251989873,0.573789831890667,NA,NA
"471",235,60,"k = 60",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","puniform",0.511845133152113,0.0118451331521126,0.0323410153549389,0.0255963957902904,0.452517989621919,0.573747158879009,0.824,0
"472",235,60,"k = 60",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","topN.fixed",0.517198728031204,0.017198728031204,0.0310427761248502,0.0248626593288562,0.465274858950936,0.570066557773024,0.914,0
"473",235,60,"k = 60",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","3PSM",0.459396707539813,-0.0406032924601867,0.0671033320523535,0.0512063262065724,0.334369311856458,0.543950795515307,0.985,0.003
"474",236,100,"k = 100",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","reMA",0.5173124913404,0.0173124913404,0.0266870051701284,0.0215841200099233,0.478471134427298,0.557031124104409,0.873,0
"475",236,100,"k = 100",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","TF",0.512852727693798,0.0128527276937976,0.0303347187217047,0.0238150623857846,0.446139990470814,0.562668395992264,0.833,0
"476",236,100,"k = 100",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PET.lm",0.13804954355733,-0.36195045644267,0.455227609635331,0.385050855894878,-0.448542439186198,0.656744961823578,0.613,0.815
"477",236,100,"k = 100",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PEESE.lm",0.303479833386225,-0.196520166613775,0.244271037675811,0.208054838845949,-0.00186341670473164,0.578278507890292,0.594,0.283
"478",236,100,"k = 100",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PETPEESE.lm",0.144386153608736,-0.355613846391264,0.434241600506624,0.367129622038712,-0.349795944385472,0.578278507890292,0.614,0.833
"479",236,100,"k = 100",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
"480",236,100,"k = 100",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
"481",236,100,"k = 100",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve",0.512477011937906,0.0124770119379057,0.0541869376504965,0.023993883630062,0.469955248564327,0.564769478838072,NA,NA
"482",236,100,"k = 100",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","puniform",0.512977515837126,0.0129775158371264,0.0266359278345609,0.0213961594456909,0.468526185330716,0.559239431761979,0.801,0
"483",236,100,"k = 100",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","topN.fixed",0.517519689862389,0.0175196898623894,0.0268577733717851,0.0217500267831086,0.478471134427298,0.557031124104409,0.871,0
"484",236,100,"k = 100",0.5,"delta = 0.5","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","3PSM",0.461073199366013,-0.0389268006339873,0.0573151983413743,0.0448192071976382,0.369110258093561,0.530937233374113,0.956,0
"485",237,10,"k = 10",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","reMA",0.800681844265677,0.000681844265677303,0.0712065943624494,0.0568426345586993,0.661785753365182,0.939927418783941,0.919,0
"486",237,10,"k = 10",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","TF",0.794472486783459,-0.00552751321654118,0.075592758835642,0.0599672802441797,0.642148583802319,0.939990397757262,0.902,0
"487",237,10,"k = 10",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PET.lm",0.076756495423985,-0.723243504576015,1.34599289692005,1.02817338327205,-2.530935422127,2.0730884415606,0.868,0.902
"488",237,10,"k = 10",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PEESE.lm",0.421441586903609,-0.378558413096391,0.689138310022864,0.533050696676005,-0.886980195200968,1.45910271237881,0.86,0.78
"489",237,10,"k = 10",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PETPEESE.lm",0.101440842583724,-0.698559157416276,1.22749879382506,0.954684982551386,-2.08500178933526,1.88703633095071,0.868,0.924
"490",237,10,"k = 10",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
"491",237,10,"k = 10",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
"492",237,10,"k = 10",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve",0.485195480614772,-0.314804519385228,0.494661564132403,0.343091460651721,3.9015041197743e-09,0.909154839205536,NA,NA
"493",237,10,"k = 10",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","puniform",0.800187773222004,0.000187773222003492,0.0762851324598032,0.0615933950096068,0.660390464633624,0.95118795478976,0.861,0
"494",237,10,"k = 10",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","topN.fixed",0.800681844265677,0.000681844265677303,0.0712065943624494,0.0568426345586993,0.661785753365182,0.939927418783941,0.919,0
"495",237,10,"k = 10",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","3PSM",0.797204195364508,-0.00279580463549171,0.075351705108444,0.0599844261721509,0.646728459070604,0.941889448493366,0.917,0
"496",238,30,"k = 30",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","reMA",0.800147674409841,0.000147674409840504,0.042230220676999,0.0331662338657386,0.718302299868731,0.884402434348646,0.931,0
"497",238,30,"k = 30",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","TF",0.788901743612918,-0.0110982563870824,0.0493864894972718,0.0383355638644037,0.688429988803584,0.879682978511042,0.896,0
"498",238,30,"k = 30",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PET.lm",0.236488548658684,-0.563511451341316,0.812659018838502,0.643831914031356,-1.00140519357271,1.2354009702943,0.743,0.807
"499",238,30,"k = 30",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PEESE.lm",0.489782990729592,-0.310217009270408,0.432927483318716,0.348805337649547,-0.140923264163632,1.01178138038884,0.726,0.435
"500",238,30,"k = 30",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PETPEESE.lm",0.242416905434991,-0.557583094565009,0.755983304470843,0.601152805341639,-0.842155309529986,1.04252457995056,0.745,0.828
"501",238,30,"k = 30",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
"502",238,30,"k = 30",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
"503",238,30,"k = 30",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve",0.73043433859885,-0.0695656614011503,0.235611717419124,0.0994661356208179,5.76961843759549e-05,0.883094776381741,NA,NA
"504",238,30,"k = 30",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","puniform",0.798442899230218,-0.0015571007697816,0.045785411625969,0.0367497639884157,0.708907211061896,0.889671799606482,0.839,0
"505",238,30,"k = 30",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","topN.fixed",0.800155110714556,0.000155110714555595,0.0422255518911784,0.0331587975610235,0.718302299868731,0.884402434348646,0.931,0
"506",238,30,"k = 30",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","3PSM",0.798658593988334,-0.00134140601166627,0.0441211311221894,0.0345963409519859,0.709073776206686,0.885578259594352,0.933,0
"507",239,60,"k = 60",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","reMA",0.800181780845633,0.000181780845633317,0.0284076096565536,0.0223862945440007,0.746036886528638,0.856068894841673,0.95,0
"508",239,60,"k = 60",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","TF",0.780874356648473,-0.0191256433515271,0.0434510907197008,0.0339217033432511,0.703430541626266,0.849471186309685,0.812,0
"509",239,60,"k = 60",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PET.lm",0.270371430802565,-0.529628569197435,0.655487265265016,0.550951897777053,-0.522816924751307,0.970669667848877,0.587,0.757
"510",239,60,"k = 60",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PEESE.lm",0.501808412957064,-0.298191587042936,0.359341763340936,0.307097682305838,0.0987842858498647,0.862920120949875,0.553,0.203
"511",239,60,"k = 60",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PETPEESE.lm",0.278756224758927,-0.521243775241073,0.638201301676872,0.530149870503976,-0.484045249391972,0.862920120949875,0.586,0.766
"512",239,60,"k = 60",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
"513",239,60,"k = 60",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
"514",239,60,"k = 60",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve",0.788973931360643,-0.0110260686393572,0.107452808451772,0.0340634520081963,0.731755766887962,0.860580226144625,NA,NA
"515",239,60,"k = 60",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","puniform",0.799128984628684,-0.000871015371316487,0.0310086832771368,0.0245347362270315,0.736316000169759,0.861315747201519,0.86,0
"516",239,60,"k = 60",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","topN.fixed",0.800216401506009,0.000216401506008507,0.0283748540369475,0.022360497363393,0.746080537830561,0.856068894841673,0.95,0
"517",239,60,"k = 60",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","3PSM",0.799172905327048,-0.000827094672952316,0.0298219435162081,0.0234902641831861,0.739829658867579,0.857916421833083,0.948,0
"518",240,100,"k = 100",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","reMA",0.800558742205346,0.000558742205345765,0.0227397009140545,0.0178253836178705,0.756032523911444,0.846890083066423,0.931,0
"519",240,100,"k = 100",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","TF",0.775359566259977,-0.0246404337400232,0.0449392976536513,0.0353178610454098,0.702414911675717,0.838503142006223,0.661,0
"520",240,100,"k = 100",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PET.lm",0.290316828868591,-0.509683171131409,0.58946943735105,0.516323705532018,-0.30564704012434,0.825405563979853,0.421,0.665
"521",240,100,"k = 100",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PEESE.lm",0.508178689727241,-0.291821310272759,0.330225903154301,0.294278646874136,0.195078092988972,0.797322239924685,0.375,0.057
"522",240,100,"k = 100",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","PETPEESE.lm",0.317334279899498,-0.482665720100502,0.570396049595755,0.485123056701878,-0.270041447502289,0.797322239924685,0.406,0.672
"523",240,100,"k = 100",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
"524",240,100,"k = 100",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
"525",240,100,"k = 100",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve",0.795725955607745,-0.00427404439225554,0.0775370166892094,0.0232707935991082,0.749125634762096,0.847687987744365,NA,NA
"526",240,100,"k = 100",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","puniform",0.799042632907248,-0.000957367092752299,0.0247894473117222,0.0194083538612284,0.748871335834379,0.847404531030339,0.858,0
"527",240,100,"k = 100",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","topN.fixed",0.800569737566431,0.000569737566431013,0.0227346985528782,0.0178220811789895,0.756032523911444,0.846890083066423,0.931,0
"528",240,100,"k = 100",0.8,"delta = 0.8","high","QRP = high",0.6,"selProp = 0.6",0.2,"tau = 0.2","3PSM",0.799755657997368,-0.000244342002631987,0.0237503605853891,0.0186749469961855,0.751791712702727,0.848104232961721,0.929,0
