"condition","k","k.label","delta","delta.label","qrpEnv","qrp.label","selProp","selProp.label","tau","tau.label","method","meanEst","ME","RMSE","MAD","perc2.5","perc97.5","coverage","consisZero"
71,60,"k = 60",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
71,60,"k = 60",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","pcurve",0.0605063946699062,-0.139493605330094,0.167283272976694,0.141505585952539,-0.126235024479869,0.215031188475324,NA,NA
71,60,"k = 60",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","puniform",0.0649066005303692,-0.135093399469631,0.160026902241911,0.136735902194156,-0.117667393385595,0.20901859653986,0.576,0.862
71,60,"k = 60",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","3PSM",0.137369354161971,-0.0626306458380285,0.0751108066131113,0.0647775182883783,0.0556590355245522,0.218069505350614,0.689,0.115
71,60,"k = 60",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","betaSM",0.220615948840625,0.0206159488406248,0.173375495338947,0.107069244375311,0.0611268948664247,0.681242060274649,NA,NA
72,100,"k = 100",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","reMA",0.343843187823663,0.143843187823663,0.144765876386182,0.143843187823663,0.312352711815183,0.375112981449019,0,0
72,100,"k = 100",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","TF",0.295745410474477,0.0957454104744771,0.0970290632687643,0.0957454104744771,0.265632124459431,0.328556575375037,0,0
72,100,"k = 100",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","PET.lm",0.0741598512012218,-0.125840148798778,0.133940919187983,0.125857548544005,-0.0210092578515301,0.161356517192793,0.284,0.691
72,100,"k = 100",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","PEESE.lm",0.21045931935365,0.0104593193536498,0.0266910363659474,0.0212059112907221,0.16347057672016,0.261659517680998,0.96,0
72,100,"k = 100",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","PETPEESE.lm",0.107997742292017,-0.0920022577079834,0.127685211836773,0.111824956420029,-0.0210092578515301,0.259925735319701,0.354,0.691
72,100,"k = 100",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
72,100,"k = 100",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
72,100,"k = 100",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","pcurve",0.0662005655673107,-0.133799434432689,0.150976445400274,0.134516692756298,-0.0856375761835629,0.179154038463396,NA,NA
72,100,"k = 100",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","puniform",0.0696345321031506,-0.130365467896849,0.146328650526991,0.130942910272745,-0.0740450653261751,0.179540419588869,0.375,0.786
72,100,"k = 100",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","3PSM",0.139914746045346,-0.0600852539546541,0.0678687623880985,0.060562055953882,0.0754336529293482,0.199659171150739,0.547,0.019
72,100,"k = 100",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","betaSM",0.18752788982123,-0.0124721101787705,0.123977389398478,0.0802107837662492,0.0791587162480418,0.60525871359215,NA,NA
73,10,"k = 10",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","reMA",0.561969261515956,0.0619692615159561,0.0850628671723304,0.0685247322321515,0.458766565799107,0.691668849721601,0.885,0
73,10,"k = 10",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","TF",0.525658021242626,0.025658021242626,0.0721799012703535,0.05606471015014,0.403516881699285,0.670959810571082,0.926,0
73,10,"k = 10",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","PET.lm",0.306304839685416,-0.193695160314584,0.286244647515354,0.23344934158771,-0.133845899579359,0.726168519717423,0.812,0.616
73,10,"k = 10",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","PEESE.lm",0.437301347461841,-0.062698652538159,0.125490334954014,0.100001618600308,0.229323976316478,0.662516532299589,0.874,0.07
73,10,"k = 10",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","PETPEESE.lm",0.323935509882959,-0.176064490117041,0.275174274224095,0.211257439017825,-0.133845899579359,0.671560190577113,0.823,0.616
73,10,"k = 10",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
73,10,"k = 10",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
73,10,"k = 10",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","pcurve",0.43665133936986,-0.06334866063014,0.146192953873008,0.101644416901856,0.150552284933373,0.62920251811533,NA,NA
73,10,"k = 10",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","puniform",0.432873939016774,-0.0671260609832256,0.137527536199358,0.0996628873577418,0.141672296175326,0.623771252681844,0.906,0.249
73,10,"k = 10",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","3PSM",0.472555241407144,-0.0274447585928563,0.100783398840148,0.0722224265213101,0.247188488881278,0.629376367230976,NA,NA
73,10,"k = 10",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","betaSM",-0.237761090608005,-0.737761090608005,5.75439562465506,0.872560375134317,-2.2170368291756,0.884848851896009,NA,NA
74,30,"k = 30",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","reMA",0.54957142462874,0.0495714246287403,0.0591740691828029,0.0507475774512837,0.48983793211398,0.616520926902264,0.744,0
74,30,"k = 30",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","TF",0.505439246124519,0.00543924612451889,0.0404033931270048,0.0320432208285679,0.432852290167719,0.590924079446597,0.915,0
74,30,"k = 30",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","PET.lm",0.34540683696918,-0.15459316303082,0.190253982936156,0.161324350576722,0.12650301365187,0.542432440715995,0.609,0.093
74,30,"k = 30",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","PEESE.lm",0.448536239882752,-0.0514637601172479,0.0770118473665749,0.0632057347836847,0.340147270172504,0.553587003617389,0.779,0
74,30,"k = 30",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","PETPEESE.lm",0.428584942766655,-0.071415057233345,0.126871161349334,0.0831570318997818,0.12650301365187,0.553587003617389,0.758,0.093
74,30,"k = 30",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
74,30,"k = 30",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
74,30,"k = 30",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","pcurve",0.437580801236642,-0.0624191987633583,0.0918492159208609,0.0720811113923657,0.28411412114008,0.556867549309342,NA,NA
